file,start_datetime,stop_datetime,region_id,sex,treatment,lineage,status
Monitor1.txt,2026-02-06 9:02,2026-02-08 7:48,32,F,C,1,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,1,M,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,2,M,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,3,M,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,4,M,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,5,M,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,6,M,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,7,M,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,8,M,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,9,M,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,10,M,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,11,M,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,12,M,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,13,M,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,14,M,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,15,M,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,16,M,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,17,F,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,18,F,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,19,F,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,20,F,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,21,F,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,22,F,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,23,F,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,24,F,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,25,F,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,26,F,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,27,F,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,28,F,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,29,F,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,30,F,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,31,F,C,2,OK
Monitor2.txt,2026-02-08 8:48,2026-02-10 7:15,32,F,C,2,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,1,M,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,2,M,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,3,M,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,4,M,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,5,M,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,6,M,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,7,M,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,8,M,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,9,M,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,10,M,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,11,M,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,12,M,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,13,M,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,14,M,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,15,M,C,3,dead
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,16,M,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,17,F,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,18,F,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,19,F,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,20,F,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,21,F,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,22,F,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,23,F,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,24,F,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,25,F,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,26,F,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,27,F,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,28,F,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,29,F,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,30,F,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,31,F,C,3,OK
Monitor3.txt,2026-02-10 8:12,2026-02-12 20:26,32,F,C,3,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,1,M,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,2,M,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,3,M,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,4,M,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,5,M,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,6,M,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,7,M,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,8,M,C,4,escaped
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,9,M,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,10,M,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,11,M,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,12,M,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,13,M,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,14,M,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,15,M,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,16,M,C,4,none
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,17,F,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,18,F,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,19,F,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,20,F,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,21,F,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,22,F,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,23,F,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,24,F,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,25,F,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,26,F,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,27,F,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,28,F,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,29,F,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,30,F,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,31,F,C,4,OK
Monitor4.txt,2026-02-12 9:27,2026-02-14 9:00,32,F,C,4,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,1,M,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,2,M,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,3,M,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,4,M,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,5,M,S,1,dead
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,6,M,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,7,M,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,8,M,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,9,M,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,10,M,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,11,M,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,12,M,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,13,M,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,14,M,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,15,M,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,16,M,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,17,F,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,18,F,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,19,F,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,20,F,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,21,F,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,22,F,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,23,F,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,24,F,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,25,F,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,26,F,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,27,F,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,28,F,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,29,F,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,30,F,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,31,F,S,1,OK
Monitor5.txt,2026-03-02 10:19,2026-03-04 21:48,32,F,S,1,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,1,M,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,2,M,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,3,M,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,4,M,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,5,M,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,6,M,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,7,M,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,8,M,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,9,M,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,10,M,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,11,M,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,12,M,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,13,M,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,14,M,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,15,M,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,16,M,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,17,F,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,18,F,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,19,F,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,20,F,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,21,F,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,22,F,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,23,F,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,24,F,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,25,F,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,26,F,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,27,F,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,28,F,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,29,F,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,30,F,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,31,F,S,2,OK
Monitor6.txt,2026-03-04 8:43,2026-03-06 11:00,32,F,S,2,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,1,M,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,2,M,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,3,M,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,4,M,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,5,M,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,6,M,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,7,M,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,8,M,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,9,M,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,10,M,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,11,M,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,12,M,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,13,M,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,14,M,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,15,M,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,16,M,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,17,F,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,18,F,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,19,F,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,20,F,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,21,F,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,22,F,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,23,F,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,24,F,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,25,F,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,26,F,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,27,F,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,28,F,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,29,F,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,30,F,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,31,F,S,3,OK
Monitor7.txt,2026-03-06 11:39,2026-03-08 11:15,32,F,S,3,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,1,M,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,2,M,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,3,M,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,4,M,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,5,M,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,6,M,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,7,M,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,8,M,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,9,M,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,10,M,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,11,M,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,12,M,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,13,M,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,14,M,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,15,M,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,16,M,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,17,F,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,18,F,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,19,F,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,20,F,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,21,F,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,22,F,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,23,F,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,24,F,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,25,F,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,26,F,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,27,F,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,28,F,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,29,F,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,30,F,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,31,F,S,4,OK
Monitor8.txt,2026-02-12 9:26,2026-02-14 11:00,32,F,S,4,OK
